,x1,x2
1,0.3988748442828376,0.52814295807008
2,0.2367596284672309,0.5875041964952957
3,0.5440325969918942,0.614663677314547
4,0.4582895479448446,0.3668642810820011
5,0.46762736839992636,0.40208098840094436
6,0.6579215790888331,0.5504472725816925
7,0.6060870751958417,0.47828223513590257
8,0.5834663985778801,0.5967359130396024
9,0.2974811961717069,0.5544173826611585
10,0.4069489664599603,0.5921696686844431
11,0.48542678067523815,0.6473805976908485
12,0.6339219356723323,0.5470613688340621
13,0.066479533253881,0.4314113524906439
14,0.6071704494565043,0.680785406827969
15,0.5734139833535662,0.452084203898613
16,0.5023786821102564,0.3441414604134243
17,0.59171306925616,0.4110486985648509
18,0.5115437745642353,0.6911882256000305
19,0.33208471516412585,0.5146475885418534
20,0.5695788712114237,0.45949631987653144
21,0.4935212734077869,0.46161227933909316
22,0.7673430449532094,0.351240316234275
23,0.6176601778254678,0.5667608720249299
24,0.5186472397710044,0.5085364501759831
25,0.63397733826472,0.2793822505449924
26,0.6362565459788269,0.3420523763051263
27,0.47638492149689776,0.376756638829691
28,0.5261292014574481,0.710672870945288
29,0.39193391376752446,0.596582327697507
30,0.7601604926516582,0.5125203105181133
31,0.503683175746975,0.18272573473720571
32,0.6269883252091356,0.6020733830341904
33,0.549743428048012,0.3984754914396536
34,0.3958370244801881,0.297409829252754
35,0.6083409767340299,0.4452468941054857
36,0.3231079673898352,0.3963425457741919
37,0.4496240677654463,0.4281938806242013
38,0.6003179095387752,0.6452688402358804
39,0.44070083503042073,0.2587405505792025
40,0.3193412373510582,0.3587724794560751
41,0.295473175108281,0.45781132869010616
42,0.5974413842312204,0.6752907864710184
43,0.4683240830618689,0.528984870319945
44,0.3641205082078057,0.3973977007050227
45,0.5728595015462905,0.4569848435586216
46,0.4156510053338453,0.5617829300742677
47,0.8347719173610315,0.28824263411691026
48,0.8067099021293505,0.5537200926966908
49,0.4263470171943323,0.28661457244195726
50,0.29652572793144466,0.44822943112048286
51,0.6361297903707498,0.36856529080550815
52,0.15147016807113564,0.6560706750102931
53,0.7594969489988243,0.7787745324594906
54,0.5617306437028526,0.47238926433596923
55,0.7478260412001903,0.6581388743380358
56,0.4037770424895952,0.6577414389456234
57,0.46518277701666866,0.4990472194646426
58,0.5307271537806608,0.4273232621445311
59,0.41317122370327325,0.7322538139432668
60,0.2968169224191803,0.4400667780498653
61,0.3676730162936429,0.30470664841278566
62,0.3461166055484088,0.6474586114324278
63,0.5934576841261915,0.6113927512614248
64,0.6511827678299373,0.3840913323744617
65,0.6394839488455336,0.600846704016825
66,0.5672924489352017,0.6599597969819413
67,0.19833949896344916,0.32152117191295415
68,0.39864755177102423,0.6669002880981474
69,0.6046046649051501,0.4578729492245802
70,0.577991157368777,0.4059820793701245
71,0.5011727675685266,0.13703195431759274
72,0.4927518154825542,0.5676276399568431
73,0.6700047185561997,0.44558070840539926
74,0.4636193696279415,0.3586193650915154
75,0.5951375682945834,0.46706816291713427
76,0.5711013082934121,0.6475994287306791
77,0.6866050016254768,0.5869578366622554
78,0.3211121887417117,0.604882478054391
79,0.5623674189766695,0.3349627416564261
80,0.476177007190812,0.7536931614801302
81,0.2730411840997156,0.4317637047952006
82,0.594128061321259,0.4684848305991743
83,0.7415189598134566,0.6126771856431223
84,0.43326284629514317,0.6091333652769891
85,0.450636557444971,0.5011612185927672
86,0.5369734208146703,0.47896544305344135
87,0.5425068663911168,0.5373062672911154
88,0.27719980717893045,0.3438832610896744
89,0.2873383003429861,0.24046129353878057
90,0.4986626808440152,0.3780746691442273
91,0.37440014360937385,0.5440416759026017
92,0.4348224585538958,0.22686487780994455
93,0.5585918294126808,0.4594220550809618
94,0.20818187781983222,0.4650480808891678
95,0.43733952724511965,0.5767122313319326
96,0.471704918761175,0.4532117701456883
97,0.48344286627716393,0.6078948211718737
98,0.5163871518451238,0.34500424949049996
99,0.5520562202605617,0.6864666363488593
100,0.6272765432540857,0.16400790892525752
101,0.4492050802734677,0.523521567476855
102,0.48313004772529544,0.6314796551653608
103,0.43163767845476575,0.42685454433001174
104,0.5156813975154227,0.5456668695147063
105,0.4050691911127234,0.5162406244724795
106,0.42914625172299514,0.3387351082575997
107,0.3207235815280853,0.6280776887553902
108,0.3017193767722176,0.6164246304866121
109,0.1868488848459359,0.5281951909181832
110,0.5812374030313121,0.2556044144281875
111,0.3034261230609093,0.6052784170242996
112,0.2647456832870915,0.4719610355739205
113,0.32530671340928047,0.4346847656023281
114,0.5012908448801638,0.6432374991822353
115,0.3097908783404788,0.4246392209831587
116,0.3019858434281738,0.6368615821217127
117,0.43589822178306165,0.6534523786314588
118,0.5603022068702267,0.5526469983703169
119,0.75536620525126,0.5204815051488716
120,0.4774160963702326,0.4871223444999197
121,0.6491524478157799,0.5829378939595248
122,0.3677551251755523,0.5165262456779639
123,0.547814425859527,0.2950293600474794
124,0.6176003685045522,0.5191660305139484
125,0.46654912298302686,0.24700979078492322
126,0.1889591898225471,0.3811845940027227
127,0.42960544233075365,0.4521936805415034
128,0.6631714488832369,0.5964441919812926
129,0.5556077283166203,0.6107060453612795
130,0.40469906440338077,0.5468304056407446
131,0.2854069257435088,0.4598189229313267
132,0.7277033984520788,0.4187989542715615
133,0.42499682031228014,0.3740334552291528
134,0.3585259465504313,0.3645968946054444
135,0.47765935273791826,0.46228277189166594
136,0.42915654027976563,0.6949517519313217
137,0.5047649162815165,0.39688786180736646
138,0.30871853320862147,0.5888483632984759
139,0.5844596201925105,0.3174804565449803
140,0.27290964038544185,0.5414988168613127
141,0.3276446939099049,0.36685969059682466
142,0.6093256213071505,0.4670825656092664
143,0.49130277825778046,0.5791323352499372
144,0.5246240021737522,0.5889488165182994
145,0.48179101177590494,0.3054663751127409
146,0.6349487473140987,0.2734469283575517
147,0.379544254487966,0.6440296402331588
148,0.4873487596459814,0.6838920037689906
149,0.24104457418327488,0.41672081072211137
150,0.4919401420939849,0.3881768948539712
151,0.564173744402365,0.5383552702319031
152,0.537193248698861,0.35049800016904287
153,0.4051366825568643,0.41702156889927366
154,0.3033558745881994,0.44156986784013236
155,0.5001277760144818,0.4909764948810138
156,0.5351912602736252,0.6225598309113466
157,0.5308381901181886,0.5662471895799497
158,0.6078545293729829,0.4312345027555792
159,0.46754933121061915,0.4891903556146552
160,0.590876731621215,0.45408352187133394
161,0.5594963261412524,0.36960846872845116
162,0.38499993610337574,0.5864308735428566
163,0.35813455111897763,0.5396885717647514
164,0.27146559907265555,0.4838009761366489
165,0.4372111986679448,0.3319514658863284
166,0.4404946809383118,0.5594119086463631
167,0.4278185389612327,0.3912372886827621
168,0.19596848377519735,0.5219642883479136
169,0.3518585690734818,0.32660881551980814
170,0.2821545679604528,0.4476716248590671
171,0.40978009788508407,0.33525777502745346
172,0.5122091548568282,0.5666383565285199
173,0.3265403696004424,0.6268997087045889
174,0.5215112890195207,0.6776684498199433
175,0.5748209481573837,0.6947890794690699
176,0.4886588215411231,0.41950056103886746
177,0.15574428901189655,0.5101149321997229
178,0.4473549667934841,0.48001481173482047
179,0.5013308146276605,0.3598808428375601
180,0.6553569507344256,0.3252635432609815
181,0.687924703449804,0.37357304363650046
182,0.4871664017520472,0.5323708053916931
183,0.6171356129482436,0.5410473072725335
184,0.3635791828848986,0.5027373996155746
185,0.6222144240330254,0.5062022063766556
186,0.25158505696494277,0.2433727686397518
187,0.6433561685083454,0.4301578407616742
188,0.5335957515042036,0.4716078175225762
189,0.30360988172452913,0.5921524814497114
190,0.5098962625372502,0.39826533495978517
191,0.6833572376953149,0.5674736876970783
192,0.6406172081477293,0.5952813618088092
193,0.4083287130033505,0.4395815397272797
194,0.32377384267207254,0.52048952270064
195,0.5277251504586087,0.3216197074809744
196,0.4870857576435991,0.53998326114756
